96,Be clear in communications and ensure all necessary staff receive the information,,
97,Be clear in communications and ensure all necessary staff receive the information,,
98,"Following this, the delivery leads within the teams are included in the writing of the RFC and associated paperwork. This approach now works very well.",N/A - already implemented,
99,It was apparent sometimes that issues were raised on the wash up calls that were not as a result of the change introduced.,"Where wider issues are reported, be clear",
100,The format of the calls worked well as did the mix of attendees. Continue with this format as it works.,Business Change Manager,
101,Request a wider group for review of comms. Perhaps include a Operational team leader to review.,Business Change Manager,
102,A separate contextual piece of comms may have been useful in a scenario like this to allow teams to make a distinction as to when to invoke a new process based on information from a customer.,Business Change Manager,
103,Use this method of roll out for other similar changes where appropriate,Business Change Manager,
104,Be vigilant to unexpected impacts of the change and be ready to respond.,Business Change Manager,
105,Somebody in HMPO needs to be responsible for allocating AMS deployment lead status to specific projects or Portfolio's moving forward,G7 PM,
106,A clear protocol that documents roles and responsibilities for AMS deployments involving more than one project,G7 PM,
107,Project identified as owner - create a catalogue of responsibilities,Business Change Manager,
108,Somebody in HMPO needs to be responsible for allocating AMS deployment lead status to specific projects or Portfolio's moving forward - this needs to be done as soon as DXC confirm a deployment has been planned,G7 PM for the associated project,
109,This should be included in the AMS deployment protocol,G7 PM for the associated project,
110,This should be added to the AMS deployment protocol as one of the things the lead project needs to organise,G7 PM for the associated project,
111,This should be included in the AMS deployment protocol as one of the things the lead project needs to organise,G7 PM for the associated project,
112,"A distribution list and template, including version control, should be included in the AMS deployment protocol",Lead BCM,
113,This should be included in the AMS deployment protocol,Project PM,
114,Who owns specific defects and the associated responsibilities should be included in the AMS deployment protocol,Project PM,
115,Ensure future releases follow the same pattern of issue management post go-live,Lead BCM,
116,Joined up comms with senior stakeholders from Operations to reassure examiners that they are following correct procedure,Lead BCM/OCM,
117,Can we release details of the change (effectively an awareness note without a go-live date) two weeks before the change is expected to go-live. Maybe this could be done via the digital download with a link to the details?,Lead BCM,
118,Feedback suggests that face to face demos are a great way to explain changes to staff - DCS BCMs did not have enough capacity to do face to face demos for this change - perhaps OCMs could deliver these for changes moving forward,Lead BCM/OCM,
119,Need to ensure that there is always investment for research.,Project PM,
120,Always have right resurces in place,Project PM,
121,To continue this approach,BCM,
122,More frequent communication/ engagement with stakeholders seeking early agreement on business decisions.,BCM/PM,
123,As above,BCM/PM,
124,Allocation of a designated member of the policy team to work on releases fron the off set.,BCM,
125,Tighter engagement with Supplier Management,BCM,
126,Earlier & tighter engagement with PPD/Policy,BCM,
127,Continue with Stakeholder walkthroughs,BCM,
128,,,
129,"To work with the business on pace of delivery, and establishment dates.",BCM,
130,,,
131,,,
132,,,
133,,,
134,,,
135,,,
136,,,
137,,,
138,,,
139,,,
140,,,
141,"To ensure PPR's are kept updated and are  accurate, reflecting new /risks/decisions /steer",Project PM,
142,,,
143,"To ensure PPR's are kept updated and are  accurate, reflecting new decisions /steer",Project PM,
144,,,
145,,,
146,,,
147,,,
148,,,
149,,,
150,Ops sponsors should be coming along when project is presenting at Mission Boards,Jim,
151,,,
152,,,
153,,,
154,,,
155,,,
156,,,
157,,,
158,could have sent out comms in chunks,,
159,To stagger comms and touch base with OCM's  to ensure they have landed.,,
160,,,
161,,,
162,,,
163,,,
164,,,
165,Provide more clarity and understanding of technical design.,,
166,Tighter management of the RAID log,,
167,,,
168,,,
169,,,
170,better comms for examiners,,
171,,,
172,Take SPOC's on the journey of releases,,
173,Make more use of CRF teams to floor walk following deployments,,
174,,,
175,,,
176,,,
177,,,
178,,,
179,,,
180,need to use Digital Steering Group more for some of these blockers,,
181,,,
182,,,
183,,,
184,,,
185,,,
186,,,
187,,,
188,send out a questionniare a few weeks after deployment to understand if there are issues that people are reluctant to speak about on calls.,,
189,,,
190,,,
191,make sure Change requests are timely and  as detailed as possible - what change is; what we are asking supplied to do and what the impact on the supplier is.,Project PM,
192,,,
193,BCM team are looking at processes when handing over to new BCM,Lead BCM,
194,,,
195,,,
196,,,
197,,,
198,,,
199,"Sandra H to pick up with Mark G, Georgina",Sandra Hurry,
200,This will improve now we have digital download and connect,BCM/TBCT,
201,Customer Assurance team look into what we can do with this feedback - need to become more digital themselves.,Customer Assurance Team,
202,,,
203,New project Managers to understand process - knowledge sharing.,Project PM,
204,,,
205,,,
206,,,
207,,,
208,,,
209,,,
210,,,
211,Business be clear on priorities from the outset.,SLT,
212,Ensure priorities for delivery are  confirmed and understood.,SLT,
213,,,
214,,,
215,,,
216,,,
217,,,
218,Liaise with Julia Coleman etc to keep in the loop.,Lead BCM,
219,"Any future project to link in straight away to key project staff, including CAT",,
220,Any future project to set our clear stakeholders at outset and regularly monitor,,
221,"Any future project should have all the necessary comms in place, practically at the closure aspects",,
222,In future more planning to support impacts like this.,IDAMs PM.,
223,Consider the impacts on users when reacting to changes.,IDAMs PM.,
224,For everyone involved to be aware of what the Tactical solution is.,IDAMs PM.,
225,N/A.,IDAMs PM.,
226,BDA to be more aware of how IDAMs accesses other systems.,IDAMs PM.,
227,Increase communications with Home Office to resolve the time the DMR has taken.,IDAMs PM.,
228,Be aware when communicating on such a technical project that consisitent and measured communication helps ensure better understanding of what's being achieved.,IDAMs PM.,
229,Better communication from DAP Project Team.,IDAMs PM.,
230,Be aware that if team are geographically dispersed the impacts that can arise.,IDAMs PM.,
231,BDA needs to be informed via communication of how to engage better with project.,IDAMs PM.,
232,Improved engagement/communication with both TDA and BDA in future.,IDAMs PM.,
233,Felt because of the way this was managed no additional pressure was added to team members.,IDAMs PM.,
234,Helped support the feeling IDAMs was well organised and delivering goals on time.,IDAMs PM.,
235,Outside Assurnace possibly from BDA to support this process in future.,IDAMs PM.,
236,Consider future engagement for future technical projects.,IDAMs PM.,
237,Raise at the start of the project and discuss ways to explore who's best to contact related to each area of the business within HMPO.,IDAMs PM.,
238,Explore arranging regular working group meetings with stakeholders.,IDAMs PM.,
239,Set up regular teleconference's to discuss any issues/questions.,IDAMs PM.,
240,Regular enegement to communicate what the project team are delivering and any successes.,IDAMs PM.,
241,Engage with DAP project team more frequently to discuss this issue.,IDAMs PM.,
242,More collaboration between TDA and BDA.,IDAMs PM.,
243,Highlight the benefits of using Trello and engaging regularly as a project.,IDAMs PM.,
244,Highlight the benefits of regulat sustanied engagement with key stakeholders.,IDAMs PM.,
245,Hightlight the importance of the project taking ownership of their own Comms.,IDAMs PM.,
246,Highlight benefits of using an expansive range of Comm tools.,IDAMs PM.,
247,Regular engagement with SM's helped support the deliver of the training and the way the training was delivered.,IDAMs PM.,
248,Consider offering more support post roll out of training in future.,IDAMs PM.,
249,Highlight this has not been an issues for IDAMs.,IDAMs PM.,
250,Highlight that this has been managed well within IDAMs but is far from ideal.,IDAMs PM.,
251,Highlight that Users version of Keycloak was never improved upon vastly during the duration of the project.,IDAMs PM.,
252,Highlight the beahviours and positive attitudes of all of the IDAM project team.,IDAMs PM.,
253,To reconsider the use of data analytics in the future to determine those applicants which HMPO should interview/subject to further interventions,,
254,Further refinement of the model would have been required to ensure that the number of potentially fraudulent cases were substantially reduced using subsequent iterations of the IDS,,
255,"Do not proceed further with development and deployment, given the relatively high cost of further work, against the significantly diminished benefits.",,
256,"If the reduction in interview volume remains a goal, consider other ways that data could help the identification of fraudulent first time adult passport applicants. For example, reimagining the problem as one of identity assurance or making use of digital indicators available through online channels and/or other relevant data sets.",,
257,Continue with Wash Up calls post release,,
258,Continue with regular contact meetings approporate to the project.,,
259,Timely reporting to be maintained.,,
260,Ensure project documentation held in an  appropritate place and/or shared with relevant parties/stakeholders. Dedicated Project Support to maintain controls of project documentation.,,
261,Consider future joint working projects to be able utilise one shared area for proejct documentation.,,
262,,,
263,,,
264,Policy to be engaged as part of the project team from an early stage.,,
265,"Where funding from outside of HMPO, agree project finance process at outset ensuring IA's taken into consideration.",,
266,HOB to consider how to provide cover for IA's on any future HMPO projects.,,
267,,,
268,,,
269,,,
270,,,
271,,,
272,,,
273,,,
274,,,
275,Future Viewpoint? Share Success?,,
276,,,
277,,,
278,,,
279,,,
280,,,
281,Ensure feedback processes are in place to all stakeholders from the outset following go live.,,
282,,,
283,,,
284,,,
285,,,
286,,,
287,,,
288,,,
289,,,
290,,,
291,This is a duplicate - see Governance Row 9,,
292,DAP com's to include positive comments and examples and include references to the business confidence/thresholds.,,
293,,,
294,Inlcude FMT in discussions on future forecasts,,
295,Maintain consistent staffing whereever feasible to ensure no loss of knowledege and maintain good working relationships.,,
296,cater for early days where work may,,
297,"Ensure that where new teams set up, induction plans consider work levels at the outset and plan for downtime to be effectivley utilised and staff motivation retained.",,
298,,,
299,,,
300,,,
301,,,
302,,,
303,1 pager MI- NO's Outcomes- KA wants- has not gotten,,
304,,,
305,,,
306,,,
307,,,
308,,,
309,,,
310,,,
311,"Recommendation 1: Before requesting a change is implemented by the business, the approving body should ensure that all options have been explored and developed and validate by BDA/TDA / Strategy/Security          Recommendation 2: More local knowledge engagement.",,
312,"Recommendation 1: More clarity on timelines to deliver Project, and obstacles  in way. Recommendation 2: All appropriate HMPO stakeholders were more engaged in earlier discussions about  the solution option design and build, ensuring success.",,
313,Recommendation 1: Ensure any electronic documents are readily available to view by all stakeholders when decision making Recommendation 2 : Better communication of current solution process to all stakeholders.,,
314,Recommendation 1: Ensure that project ScopeRequirements is fully understood and communicated to all stakeholders and involve local knowledge at an early stage and that their presence is maintained throughout project delivery.,,
315,Recommendation 1: Ensure that this contract has been robustly investigated and any unforeseen costing is budgeted for.        Recommendation 2: This decision needs to be made early in project.,,
316,Recommendation 1: Ensure Project /TDA fully assess the consequences of lack of communication to dependencies of delays to project,,
317,Recommendation Any resolution to this needs to be communicated ASAP,,
318,Recommendation : Make a decision on final solution quickly so clear to all.,,
319,,,
320,"Recommendation:  Need to ensure that if the design changes significantly from what was previously agreed, that all key stakeholders are involved in those discussions.",,
321,"Recommendation 1: All key stakeholders - including Service Management Team, Security and Operations should be involved in design decisions. Recommendation 2:  DDAT Service Design On boarding Process (18 point process) should be put in place during Design Phase. Recommendation 3:  The Security Team's Cyber and Security Evaluation Process should be signed off at Design Phase. Recommendation 4:  Ensure that all ScopeRequirements are understood when in the BDA/TDA are before developing the build.",,
322,Recommendation:  All projects kicked off at BDA level should  follow the Cyber and Security Evaluation Process.  This should be part of the handover process to the Project.,,
323,Recommendation 1:  That the Hub sites deal with any issues that are raised by the LA sites in the first instance and then ensures that the DDaT helpdesk are notified of any issues for audit purposes. Recommendation 2:  Where a customer is involved there should be minimal delays in service and therefore Hubs should act as first line support. Recommendation 3:  An organisation Chart - or Stakeholder plan should be developed to ensure that stakeholders know who they need to engage with.,,
324,"Recommendation:  that the Service Management support is put in place when first deciding to do an in-house build, in order to support the build and implementation.",,
325,Recommendation 1:  Implementation of the DDAT Service Design On-board Process at Design Phase. Recommendation 2:  BDA need to review their handover documents to ensure that they include the relevant Service Management and Security processes.  Recommendation 3:  Design documents should be produced prior to the build.,,
326,"Recommendation 1: All key stakeholders - including Service Management Team, Security and Operations should be involved in design decisions. Recommendation 2:  DDAT Service Design On boarding Process (18 point process) should be put in place during Design Phase. Recommendation 3:  The Security Team's Cyber and Security Evaluation Process should be signed off at Design Phase. Recommendation 4:  Design document should be produced prior to the build.",,
327,Recommendation:  To ensure that all security ScopeRequirements for Implementation are clear and agreed with sufficient time before the implementation.,,
328,Recommendation 1:  An in-house build requires the appropriate time and resources to support this activity and should be put in place before progressing an in-house build.  It should not be under estimated how long it takes to get resources in. Recommendation 2:  All stakeholder ScopeRequirements should be fully identified and incorporated into the design. Recommendation 3:  To ensure that they include the relevant Service Management and Security processes are identified at Design Stage.  Recommendation 4: Design documents should be produced prior to the build.,,
329,Recommendation 1:  Need to have clear understanding or ScopeRequirements before equipment/supplies are purchased. Recommendation 2:  Design documents should be produced prior to the build.,,
330,Recommendation 1:  To see if more hardware items can be added to the standard Procurement list. Recommendation 2:  IT ScopeRequirements should be identified in advance to enable procurement timescales.,,
331,Recommendation:  A test environment should be available to be able to replicate a live environment.,,
332,Recommendation 1:  The CAB process needs to be managed by more than one person so as not to have a single point of failure. Recommendation 2:  suggest one or two pre gate reviews to ensure that buy in is agreed.,,
333,Recommendation 1:  Sufficient time should be allowed for the appropriate test and Implementation Approach Recommendation 2:  Time should be made for testing on one or two laptops prior to roll out despite timescales Recommendation 3:  A closer working approach between the Project and CAB to ensure a smoother approval process.,,
334,Recommendation:  Continued close working of Project and other stakeholders to deliver collectively.,,
335,Recommendation:  Where possible it is better to do a face to face visit which enables better interaction and face to face training Recommendation:  Take pre-built laptops to site rather than re-building on site - which results in interviews not being interrupted.,,
336,Recommendation:  While the team worked well together in this instance - future projects need to ensure that sufficient resources are in place to cover the activity to ensure that it doesn’t fall to the responsibility of a few people.,,
337,Recommendation:   Requisitions should be submitted as early as possible.  Recommendation:  Existing Requisition process needs to remove duplication of order errors.,,
338,Recommendation:  Identify Commercial activity early in the project plan and order with sufficient timescales for implementation. Recommendation:  Need to ensure that the right people are involved in the commercial procurements going out to tender,,
339,Recommendation:  Projects to ensure that HO Commercial are involved in all Project procurements even if being managed via Crown Commercial.,,
340,"Recommendation: All stakeholder exchanges and decisions to be documented, discussed  and available for all team members.  Recommendation: Need for thorough feasibility study to be carried out before project is handed over to project team for delivery.  Recommendation: Providing timely responses to actions to ensure swifter progress.",,
341,"Recommendation: All documents to be agreed , baselined and version controlled before project team issue these to stakeholders. Project must ensure there is effective document version control in place.  Recommendation:  Project MUST supply a baselined version 1.0 of all documents, prior to the document needing to be used, regardless of whether the document is expected to be live and frequently amended afterwards or not.  Recommendation: Project Team should ensure supplier understands (and not assume) contents of project documents.  Recommendation: Ensure all correct, approved information required by the supplier is provided in a timely manner.",,
342,"Though supplier and project team have good working relationship, it is important that the project team identify the right time to involve the supplier's technical team so timescales are met. Recommendation: Push for reciprocal supplier resource to be in place in the very early stages (linked to first bullet above).",,
343,Recommendation: Project should ensure all project documents/products are checked thoroughly to ensure they are fit for purpose.,,
344,Recommendation: Supplier to provide a proposal document for review and sign off.,,
345,Recommendation: Schedule to include 2 cycles of testing for each code release with a gap in the middle for defect fixes. If no defects are found the 2nd cycle isn’t needed.  Recommendation: I suggest this is air gapped in future projects to allow time for any issues found to be resolved and re-tested.,,
346,Recommendation: Allow time in the Plan after development to create test data for witness testing  Recommendation: Ensure version control of documents is put in place and made known to all project team members and stakeholders.  Recommendation: Project Team to visit supplier site / work with supplier test team ahead of testing phase is beneficial to delivery.  Recommendation: Earlier conversation on file format for Exception Criteria or any other shared documents required for Testing would aid smooth testing phase.,,
347,Recommendation: Earlier test engagement with supplier dev and test team would improve this going forward.,,
348,Recommendation: Good for projects to keep this up.,,
349,Recommendation: Critical to test ALL aspects of the solution and seek evidence rather than rely on assurances from the supplier,,
350,Recommendation: Ensure good engagement with all stakeholders as this is key to project delivery.,,
351,Recommendation: Summarise and document progress to ensure all have the same level of understanding. Absent or disengaged team members should not engage with stakeholders without briefing the team on any issues or agreements made,,
352,Recommendation: Provide and request sufficient documentation for the avoidance of misunderstanding or doubt as to solution and timescales.  Recommendation: Project Team could map off ScopeRequirements against solution to serve as guide to supplier.  Recommendation: Ensure project ScopeRequirements are set accordingly so suppliers are able to proffer appropriate solution that is fit for purpose.,,
353,Recommendation: For a customer journey change we should understand the entire revised customer journey before splitting work into workstreams,,
354,Recommendation: Detailed exploration of solution options and feasibility to be undertaken with technical resource within supplier domain before discounting possible options,,
355,"Recommendation: An acceptable proposed solution from the Supplier would have helped project team goals with setting.    Recommendation: Clarity and bit of information around the type of solution needed should be available at Tender stage.  Recommendation: During Transition Phase, HMPO should map out HMPO  activities/tasks and request the same from the supplier. This will help clarify if there are gaps in deliverables or expectations from both parties.    Recommendation: Recognising what is/isn’t possible earlier would've been beneficial and saved time.  Recommendation: Keep Commercial Team involvement ongoing, even after contract negotiation.",,
356,Recommendation: ScopeRequirements workshops should be more focused.,,
357,,,
358,Recommendation: Earlier indication of customer service go live following One Track  Recommendation: Better and upfront information and understanding of DHL/supplier change freeze (or any other such changes that would impact delivery and project implementation) would help project delivery within scheduled timeframe.,,
359,Recommendation: Good project management practice.,,
360,Recommendation: Ensure project Roles and Responsibilities are clearly defined and shared with stakeholders.,,
361,Recommendation: Gain maximum output from all workshops - did we consider minor details too long on occasions.,,
362,"Recommendation: Keep Commercial Team involvement on project ongoing, even after contract negotiation.  Recommendation: Include payment milestones in contract",,
363,Recommendation: There is a need to consider internal limitations when setting up ScopeRequirements / project deliverables.,,
364,Recommendation: Certain stakeholders (e.g.  Teleperformance Supplier Management team) require minimum of one week to provide response to actions. Project team would need to ensure this time is built into project Plan.,,
365,#NAME?,,
366,#NAME?,,
367,#NAME?,,
368,,,
369,Risk accepted by the (then) business sponsor and (then) Chief Executive.,,
370,"Project delivery was not affected, the generous capital allocation allowed for the building to provide a more welcoming and a happier work environment for all staff.",,
371,,,
372,The project team and suppliers knew exactly what work was required from them and when.,,
373,"Ideally it would be preferential to have one project manager throughout the project for consistency, but this was out of the projects control.",,
374,Emphasise the need for specialist IT resource and the impact of not having this.,,
375,Head of Security to empower local security manager and to allow them to make decisions for the project.,,
376,Clarity on roles and responsibilities between project & operations in terms of agreeing team plans - RACI matrix and/ or formal agreement between project and operational leaders.,,
377,Estates (Operational Support Services) function could have been better attended at the readiness tracker meetings.,,
378,Resourcing team could have come to the rescue of the project,,
379,Agree RACI responsibility between project and operations.,,
380,Regular touch point between work streams and better collaboration.,,
381,"Apply greater pressure, escalate further and ensure that the impact to the Durham Relocation is felt and understood by HMPO's Senior Leadership Team.",,
382,"Allow fire and bomb marshalls to have their own unique familiarisation visit of the building, with enough time to view and familiarise all floors and access points.",,
383,"Although direction set by Durham SMT, this was not being enforced at HEO and EO level.",,
384,"Suspend formal reporting ScopeRequirements, perhaps updates can be provided in a form of an email to keep senior managers informed on activities.",,
385,Sopra Steria attended multiple meetings with the project to discuss their ScopeRequirements for their working areas.,,
386,,,
387,,,
388,Both suppliers being invited to regular checkpoint meetings to encourage collaborative working.,,
389,"Once the building was complete, CAE should have carried out a visual assessment and this would have provided results that would hold up if the project were questioned around accessibility.",,
390,"Produce all change requests under one umbrella change, achieved through more proactive planning and up-front agreement on hardware deliverables.",,
391,Dedicated HOT resource embedded on to project rather than just as a key stakeholder.,,
392,"Assign a designated Building Design Lead to this project, with appropriate knowledge in all building compliance matters.",,
393,Clarify approach for reducing numbers of specialist chairs to be moved across and stick to it! Develop communications to support this approach and monitor chair trial outputs on a weekly basis.,,
394,Introduce a change freeze/ cut-off date of when changes can be submitted and adhere to deadlines.,,
395,,,
396,,,
397,,,
398,,,
399,,,
400,,,
401,Involve Durham Senior Management Team at an earlier stage to minimise confusion over timing of familiarisation visits.,,
402,,,
403,,,
404,Identify and engage at the right levels; engagement should also focus on longer term strategy for Durham.,,
405,Earlier involvement and contact made with local opposition MP.,,
406,Identify and assign a dedicated resource from HOPG/ MOJ Estates to support the project.,,
407,Have more members of the project team attend the Tenant Liaison meetings.,,
408,Feedback loops on effectiveness and appropriateness of internal comms was absent. Checking with local managers to ensure information received and cascaded.,,
409,Stronger pushback between project and operational leads to make clear no productivity on the Friday preceding each move.,,
410,Continue the line manager meetings throughout the transition phase to allow for constant reassurance from the project and enable information to be shared.,,
411,Involve OSS during the transition and use members of their staff on the project. Call for meetings between the project and OSS for regular updates and allocation of work to OSS.,,
412,Agree Terms of Reference with Cabinet Office and MOJ Estates at the outset.,,
413,"Recognition that it is not always possible to complete some of this work during weekdays due to project team working over weekends, and management of such expectations across all levels.",,
414,Re-set expectations at a senior level and set a series of milestones to make clear on what is needed to achieve PC.,,
415,To install office softening and white boards immediately after PC and well in advance of transition.,,
416,Mandate suppliers to be more precise on actuals rather than ballpark estimates.,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,,,
426,,,
427,,,
428,,,
429,,,
430,The group recommended that this point also be raised at the next TBCT lessons learned exercise for further consideration. To stress the value of this approach was not doubted but it would be good to discuss some of the difficulties it brought and work as a group to identify how they could be overcome.,,
431,,,
432,,,
433,,,
434,PPFD SPoC was engaged throughout project and included in Training Material review cycle. Going forward we will include PPFD Training Development in Training Planning calls/meetings and not the PPFD SPoC.,,
435,,,
436,,,
437,,,
438,,,
439,,,
440,,,
441,,,
442,,,
443,,,
444,,,
445,,,
446,,,
447,Awareness of notification required to arrange guard cover and therefore sufficient notice from DAP project.,,
448,,,
449,There are plans for Durham’s FLDMS to come to P’boro on 1 March – it would be good if Durham’s SLDMS also come to P’boro that day too.,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
457,"This should, however be monitored.",,
458,,,
459,,,
460,The C&E Team understood that the SLDMS would be in the role longer term but that in February there would need to be some form of review given the likely surge in demand in Ops.,,
461,"We needed to make improvements to the assurance visit and recording process, to make collation of the reports easier. With more time and experience, we could have found a method before beginning the site visits.   Improve the visit and recording process ahead of next site visits taking place in August/ September '17.",,
462,,,
463,The struggle of amending plans into a consistent style whilst multiple tasks were ongoing at one time made updating the docs more difficult.,,
464,"To  keep track of potential benefits as the project progerssed, instead of taking a ""Big hit"" approach to try and remember/ measure the benefits at the end.  Ensure that in future, benefits are both measurable and being measured from the outset of the project.",,
465,Needing full understanding of asks and impact with onboarding Overseas  Earlier communications of expectations,Tracey Nairn,
466,Ensure all leave of testers is suffcient to complete the project  Early planning to ensure correct numbers/people required,Tracey Nairn,
467,Meetings regular and kept to a minimum timewise.  All comms provided  timely manner  Project to continue with this requirement.,Tracey Nairn,
468,Project to continue with this requirement.,Tracey Nairn,
469,Project to continue with this requirement.,Tracey Nairn,
470,"Full cam calls could be avoided and Paper cams processed if approvals given in timely manner  Project need stakeholders to approve the CAM or give explaination in time for project to find solutions, time wasted to chase stakeholder on CAM date for approvals.",Tracey Nairn,
471,Project to continue with this requirement.  To hold smaller meetings with each business area that the change impacts : Customer Assurance Policy Service Transition Sopra Steria/Commercial LSR FCO Business Sponsor CAM lead Content Designer Data Services,Tracey Nairn,
472,Regular engagement with impacted teams,Sandra Hurry,
473,To understand Go Live schedule earlier in life cycle of the project,Sandra Hurry,
474,To continue to review large amount of comms via tis process,Sandra Hurry,
475,to allow sufficient time for go lives,Emma Owens,
476,More resource planning,Alistair Greene,
477,to continue to engage closely with stakeholders,"Christine Merrick
Jackie Hall
Peter Norris",
478,Go Live to be communicated earlier,Sarah Groves,
479,,Sarah Groves,
480,,Angela Nolan,
481,,William Poulter,
482,Have up front discussions with supplier around system testing and management. Also consider usability from a customers perspective. When we move towards a BAU solution ensure that VFS have a clear response SLA to customer enquires and adopt a more proactive customer focus.,,
483,Check with supplier how they deal with customer enquires in advance being clear on response times. When we move towards a BAU solution ensure that VFS have a more robust system monitoring protocol,,
484,Follow this practice up for other elements of project,,
485,Requirement to follow up agreed action with UKVI going forward Discuss spot checks with Jon Drew UKVI,,
486,ScopeRequirements to be prepared in advance for security checks in the future Design and sign-off of ScopeRequirements to initiate checks,,
487,Follow this practice up for other elements of project,,
488,"Clarity of process and guidance for roles, responsibility and reporting needs to set in advance Issue instructions going forward to cover Issue Management - Role, Responsibility and Reporting. This should include the provision for feedback.",,
489,Consideration should be given to automated communications where appropriate Ensure that auto responses to e-mails are utilised in similar situation going forward i.e. Durham pilot,,
490,Follow this practice up for other elements of project,,
491,"Draft a comprehensive Communications Plan that takes into account the granularity of groups and identifies what is needed and by when.   Ensure that regular targeted communications are published including when there is nothing to tell.   Confirm to CFCs how the Pakistan closure went, what it achieved, lessons learned and a timelines for closure of the remaining offices.  Ensure there is a single route for communication for certain stakeholders e.g. via Colin Barley to ensure consistency of message.",,
492,"Hold weekly  calls to discuss project updates on each  work stream including the pilots, DNA test, closures etc.  Constructive exacting behaviour   Project attending local team call for single agenda item",,
493,"Engage with FCO via HMPO’s Head of International Customer Experience, do not engage directly.  Engage even if final decisions around processes have not been agreed so they are kept in the loop.  Clear milestones coming up with end date, management visits to CFCs, joint planning would have helped.",,
494,Use template for office closures and hold a lessons learned after every closure to see if further improvements can be made.,,
495,"Establish an appropriate level of governance according to the complexities and the size of the project.  E.g.  Meetings held where progress, next steps and actions are documented, Action Log, Risks and Issues, senior manager meetings, working group for stakeholders, follow HMPO reporting procedures for information Mission Board of progress/next steps.",,
