TP042C,03/04/2019,Resources,EBI,John Tharakan,Business,Feeback from Business,2,,,Resources were available at the start of the project  (UI developer),
TP042C,03/04/2019,Testing,WWW,Mick Hobday,Business,Feeback from Business,2,,,"Quality testing, tests created in JIRA for full visibility and tracking and fully documented.",
TP042C,03/04/2019,Communications,WWW,Mick Hobday,Business,Feeback from Business,2,,,"Excellent developer / tester relationship ensured timely bug triage, resolution and re-test",
TP042C,03/04/2019,Resources,WWW,Mick Hobday,Business,Feeback from Business,2,,,Dedicated DevOps meant timely infrastructure implementation and support,
TP042C,03/04/2019,Deployment,WWW,Mick Hobday,Business,Feeback from Business,2,,,R1 deployed to Production on time as planned,
TP042C,03/04/2019,Testing,EBI,Mick Hobday,Business,Feeback from Business,2,,,"UAT, issue due to IDs already existing in test database caused slight delay on the day whilst new IDs were identified and additional work to edit test files. For R2 UAT a new specific ID range has been identified and reserved for Data Services use only.",
TP042C,24/05/2019,Stakeholders,WWW,Paresh Pikale,Business,Feeback from Business,2,,,Co-ordination with DXC was good,
TP042C,24/05/2019,Stakeholders,WWW,Paresh Pikale,Business,Feeback from Business,2,,,Support from DevOps (Belinda) was fantastic,
TP042C,24/05/2019,Stakeholders,WWW,Paresh Pikale,Business,Feeback from Business,2,,,Overall working of a single cohesive team,
TP042C,28/05/2019,Testing,WWW,Mick Hobday,Business,Feeback from Business,2,,,"STG E2E testing with DXC Pre-Prod all Planned testing functional, non- functional and performance testing completed as planned",
TP042C,28/05/2019,Testing,WWW,Mick Hobday,Business,Feeback from Business,2,,,UAT successful no issues raised,
TP042C,03/04/2019,Communications,WWW,"Jayne Menagh, Pennie Miers",Business,Feeback from Business,2,,,Good and early engagement from the project. Data Services team were consistently kept updated with progress.                                                                                                    On site visit and demonstration of the screens was really helpful and informative and assisted with understanding the solution and also preparation for involvement in UAT tests.,
TP042C,28/05/2019,Deployment,WWW,Mick Hobday,Business,Feeback from Business,2,,,Production deployment preparation and planning,
TP042C,28/05/2019,Communications,WWW,Mick Hobday,Business,Feeback from Business,2,,,"Effective Stakeholder comms ensured all impacted stakeholders, systems and applications were caught and covered in the deployment plan.",
TP042C,28/05/2019,Management,WWW,Mick Hobday,Business,Feeback from Business,2,,,All Project CAB and CAM deliverables supplied timely and no project owned issues for CAB or CAM,
TP042C,28/05/2019,Deployment,WWW,Mick Hobday,Business,Feeback from Business,2,,,Production deployment well planned and managed between HMPO and DXC,
TP042C,28/05/2019,Testing,WWW,Mick Hobday,Business,Feeback from Business,2,,,Following DXC and HMPO deployment handover testing raised no issues and completed 1 hour earlier than planned,
TP042C,28/05/2019,Deployment,WWW,Mick Hobday,Business,Feeback from Business,2,,,No issues reported post deployment,
TP042C,03/04/2019,Management,EBI,"Jayne Menagh, Pennie Miers",Business,Feeback from Business,2,,,Clearer guidance could have been provided on the unique id reference numbers available within the test environment for UAT tests. Not a major issue but did cause some confusion/delay. Confusing and conflicting number of meeting requests sent to Data Services team.,
TP042C,03/04/2019,Communications,WWW,Jonathan Hirst,Business,Feeback from Business,2,,,TBCT were kept up to date throughout,
TP042C,03/04/2019,Communications,WWW,Jonathan Hirst,Business,Feeback from Business,2,,,TBCT were able to keep material up to date reflecting project’s current state,
TP042C,03/04/2019,Resources,EBI,Jonathan Hirst,Business,Feeback from Business,2,,,Technical project – could be quite challenging to understand as a stakeholder – would a glossary of terms help?,
TP042C,03/04/2019,Communications,EBI,Martin Wall,Business,Feeback from Business,2,,,"A more detailed ScopeRequirements of what the actual change was going to do, the change of ScopeRequirements (include the migration of the data into the PROD environment). only came about after we spoke with Mick Hobday",
TP042C,03/04/2019,Communications,EBI,Martin Wall,Business,Feeback from Business,2,,,"Also early liaison with GRO IT ops about the terminology used to describe the title of the RFC or agree better terminology upfront, we approach GRO IT Ops to approve the change and they were confused around the terminology",
TP070,16/03/2018,BAU,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,The impact on suppliers and Ops was considerable,Ensure future increases are later in the year
TP070,16/03/2018,Communications,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,A communication was issued which the Business Change Manager was not aware of,Potential for inconsistent wording and messages to be published
TP070,16/03/2018,Governance,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,This was a new process for HMPO - and there was a need to understand how the process for getting through the Parliamentary process worked.,Close working relationships with parliamentary team which helped to deliver the work that was needed.
TP070,16/03/2018,Resources,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Establish early resource ScopeRequirements,There was additional pressure on the original project members due to lack of resources
TP070,16/03/2018,Governance,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Supported by CAT during the start up of and throughout the whole project lifecycle,Working with the CAT Team on a regular basis on the workbook and evidence required meant that by the date of the CAM the workbook was in a good place for a trouble free CAM
TP070,16/03/2018,Governance,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Gov.uk did not have the appropriate Welsh language online applications forms and it did not allow customer to route to elsewhere for an alternative tool for applying in Welsh thereby disadvantaging Welsh people.,Would have been able to identify ScopeRequirements at an earlier stage
TP070,16/03/2018,Governance,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Ensure version control on documents,Understanding of version of document being used so that it is the most up to date.
TP070,16/03/2018,Stakeholders,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Strike up a good and early relationship with Ops to support  surge planning activities,Went well - engagement/relationship and the communications between the surge management team and project .
TP070,16/03/2018,BAU,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,BAU owned lesson: Highlighted that if the fee change project had not been in place and the staffing contingencies identified and put in place in respect of OGDs lending and training staff to process applications then the upturn for BAU peak period may not have been managed so well.,The contingency staff were in place ready to manage the higher than expected numbers of applications
TP070,16/03/2018,Communications,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Good daily feedback from the floor and issues raised logged and responded to timely.,Excellent working collaboration amongst the attendees to resolve issues promptly
TP070,16/03/2018,Design,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,"Ensure PRAU and BOXI business owners are actively engaged with changes, also seek and provide confirmation of impact of the change.",Ensure SAP BI regression tests are included in the Test Approach to provide assurance that BOXI is not impacted.
TP070,16/03/2018,Stakeholders,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Understanding how different groups deliver their change and understanding how they work to resolve issues.,Better understanding of working together and learning from individuals/group learning styles
TP070,16/03/2018,Stakeholders,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Would have assisted the analysis on piece of work and identify issues sooner,Wealth of knowledge in DXC regarding AMS impacts and fee tables
TP070,16/03/2018,Governance,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Understanding the process from a CAT perspective for the workbook,Detail provided into workbook and provides CAT with assurance on Project lead
TP070,16/03/2018,Schedule,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Forecast for demand was accurate on,Enabled the business to plan accordingly and accurately once the announcement on the fees was made  - also facilitated trust in figures for planning purposes.
TP070,16/03/2018,Regulatory,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Should have started the Parliamentary process earlier,Enactment of Statutory Instrument was down to the wire - go-live was 27/03 but the SI was not law until a few days before
TP070,16/03/2018,Testing,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Daily calls have been really useful - enabled engagement on issues and progress to be discussed in a timely manner,Problems highlighted in a timely manner for early resolution
TP070,16/03/2018,Testing,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Deployment of the system changes for implementation was really well planned. The right people were  in attendance to test for successful/unsuccessful roll out,Smooth deployment and testing  on the evening of implementation
TP070,16/03/2018,Regulatory,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Roles and responsibilities for delivering products not clearly defined,Ownership not clear
TP070,16/03/2018,BAU,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Consideration of impacts on the business was not fully understood at an early enough stage for such a complex matter,Confusion on what charges should be applied in different scenarios right up to implementation
TP070,16/03/2018,Testing,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Detailed planning and testing of the numerous system changes was very successful,All system changes implemented successfully having minimal impact on the business
TP070,16/03/2018,Governance,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Recognised by numerous individuals that if any stakeholder had an issue they felt that the appropriate people on the project were available at any time to discuss,Ultimately successful delivery of the project
TP070,16/03/2018,Regulatory,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Discussions with HMPO Senior Management should have started earlier to discuss future ScopeRequirements for projects in transformation pipeline,
TP070,16/03/2018,Stakeholders,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,It was useful for key suppliers join  calls as there has not always been the opportunity to do this,Valuable input from suppliers with good working relationships developed
TP070,16/03/2018,Stakeholders,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Was useful to be involved with testing in advance,Successful testing conducted between different supplier systems
TP070,16/03/2018,ScopeRequirements,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Detailed planning proved to help deliver the project successfully,Detailed planning and engagement helped facilitate the delivery of a successful project
TP070,16/03/2018,Communications,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Agree lead time with Ops required  for staff briefing,Staff may not fully understand all the changes
TP070,16/03/2018,ScopeRequirements,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Stakeholders to review impact assessments and ensure all impacted systems are flagged up,Workaround had to be found but this meant resource had to redirected to this.
TP070,16/03/2018,Schedule,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Fee change impacted heavily on Finance team,Resource difficulties to complete fee change activities and end of year finance ScopeRequirements
TP070,16/03/2018,Schedule,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,The GOV.uk team only able to make website changes from 09:00am,The delay exposed HMPO to the risk of refunds during that short period
TP070,16/03/2018,Regulatory,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,SPADS could have delayed laying of SI due to their requirement to review the communications being used in parliament,The impact was that we went right to the last minute in getting the SI laid.
TP070,16/03/2018,Schedule,WWW,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,A great deal of time was allocated to drafting a plan for all activities required if AMS did not deploy correctly,Communications would have to be sent to all stakeholders involved in the deployment to give urgent guidance on the actions they need to take to ensure the business was not impacted and SLA's could continue to be met.
TP070,16/03/2018,Communications,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,A programme was broadcast on national TV at peak time giving advice on how to beat the fee changes which was not accurate,Following the advice people left their application right up until the fee enactment date causing a huge surge in work
TP070,16/03/2018,Communications,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Caused confusion e.g. Child Premium,Do not include in Comms for future fee changes
TP070,16/03/2018,Communications,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Customers received letters asking for an additional fee,Increase in the volume of calls to TP
TP070,16/03/2018,Communications,EBI,Project Team & Stakeholders,,Lesssons Learned Workshop,2,,,Customers rightly received letters asking for an additional fee but case notes incorrect,Wrong fee may have been charged
TP005D,06/11/2019,Assurance,EBI,Safia Munir,,,1,,,Change management were unable to get hold of a PM to confirm details. QAT and product managers worked together to agree an approach with change management.,"This nearly led to a delay in going live with the change, potentially affecting the rest of the deployment roadmap."
TP005D,06/11/2019,Management,WWW,Mark Gabriel/Deb van Achter,,,1,,,"Wash up calls worked well to capture issues early, log and take action.",This approach meant that there was a continuous narrative and a central source of truth for issues associated with the change.
TP005D,06/11/2019,Management,WWW,Rachel Newall,,,1,,,These sessions helped to achieve consistency across sites in process and policy,All offices were able to agree an approach to dealing with the new case types. This also led to Operational staff challenging Policy decisions leading to a better way of working for examiner teams.
TP005D,06/11/2019,Communications,EBI,Rachel Newall,,,1,,,Not many comms around how to deal (or not) with the one page csig form for this application type.,Follow up comms and clarification was needed so that teams understood how to deal with a case that required a csig.
TP005D,06/11/2019,Management,EBI,Dave Bennett,,,1,,,Comms didn’t land very well in terms of how to deal with a referee exception case within customer service teams. A further clarification note needed to be sent out.,Confusion occurred within Ops and customer service teams
TP005D,06/11/2019,Deployment,WWW,James Quinton,,,1,,,The approach to rolling the change out to a limited number of teams per site worked really well.,Enabled issues to be raised in a controlled way.
TP005D,06/11/2019,Communications,EBI,Dave Bennett,,,1,,,Comms didn’t cover what happens if someone ticks 3rd party accidentally,Led to queries
TP005D,06/11/2019,Deployment,EBI,,,,1,,,No overall owner for AMS deployment clearly identified at the start of deployment planning,Confusion over who was leading the deployment and who to escalate issues to
TP005D,06/11/2019,Deployment,EBI,,,,1,,,No clear set of roles and responsibilities for either deployment,Confusion over who was meant to pick up what in relation to the deployment
TP005D,06/11/2019,Deployment,EBI,,,,1,,,The resource ScopeRequirements for the deployments were not identified until close to the deployment date,"This put added pressure on stakeholders who were supporting this (Operations, Sopra Steria etc.)"
TP005D,06/11/2019,Deployment,EBI,,,,1,,,With 17.8 the Brexit project was only identified as the lead project a few days before the deployment date;  It is unclear who in the business makes the decision on which project is leading on an AMS deployment that contains changes for more than one project,Having no clear lead for the deployment caused confusion amongst all those involved. The late identification of the Brexit project as lead put additional pressure on members of the project team who were not expecting this and had to get to grips with the details of the deployment at very short notice
TP005D,06/11/2019,Communications,EBI,,,,1,,,There was no clear comms to the different projects involved in the deployment (no single source of the truth). The comms was very much on an ad hoc basis,Quite a lot of confusion and conflicting messages. Quite a lot of time spent by individuals trying to confirm details - probably a lot of effort duplicated
TP005D,06/11/2019,Deployment,WWW,,,,1,,,Walk through of deployment plan before weekend.  David Bruce suggested this be undertaken in preparation for the deployment - best practice from previous deployments,All staff involved in the actual deployment over the weekend understood what was expected of them and had the opportunity to ask questions and confirm any assumptions they had made regarding the plan
TP005D,06/11/2019,Deployment,WWW,,,,1,,,DCS Nights Watch did dry run of deployment.  The DCS developer (Siona Murray) involved in the deployment had not been involved in one before and she asked for a dry run of the DCS side of the deployment so she was confident she knew exactly what was required,Siona was confident that she knew what she was doing on the day even though it was her first deployment
TP005D,06/11/2019,Deployment,EBI,,,,1,,,Not all stakeholders received important deployment documentation until close to the deployment date. There were also a number of versions of some documents with no clear version control,Stakeholders were trying to make important decisions without all the relevant information in front of them
TP005D,06/11/2019,Stakeholders,EBI,,,,1,,,HMPO stakeholders (such as Operations) received important information close to the deployment date. There were also some mixed messages with different sources of information contradicting each other.,This led to some confusion in operations and led to a reduction in confidence that the deployment was being managed effectively
TP005D,06/11/2019,Deployment,EBI,,,,1,,,In addition to the changes relating to specific projects there were also defect corrections within the deployments. Nobody seemed to own these defects.,A lot of assumptions were made regarding the defects which increased the risk of getting comms about them wrong
TP005D,06/11/2019,Management,WWW,,,,1,,,Good issues management and wash up calls - stakeholder queries answered promptly and in sufficient detail,Issues raised by staff are dealt with promptly and effectively
TP005D,06/11/2019,Communications,EBI,,,,1,,,The comms contained details about the change but did not deal with the cultural issue of no longer having the 'security' of a physical signature. The fact that the applications were child applications heightened the anxiety that some examiners felt,Greater levels of examiner anxiety than was necessary
TP005D,06/11/2019,Communications,EBI,,,,1,,,"Although not specific to this change, examiners did receive the comms quite close to the go live date. This doesn't leave much time for examiners to absorb the change","Less time for examiners to understand the change, discuss it and absorb the details"
TP005D,06/11/2019,Design,EBI,,,,1,,,One of the child digital referee questions (confirm parents details) has resulted in a high number of referees unable to confirm these details,Examiners may have been able to help predict this behaviour which may have helped with the design of the service/comms to stakeholders
TP005D,06/11/2019,Resources,WWW,"Josephine Farr 
(User Researcher)",,,1,,,Research operations were really good on this project.,"Having a contract with a lab, a recruiter and the finance to run regular research sessions is so important."
TP005D,06/11/2019,Resources,WWW,"Josephine Farr 
(User Researcher)",,,1,,,"Having a delivery team with all the functions; developers, QA, product owners, researcher, design and content.","Has had a huge impact on how quickly and efficiently DCS has been developed. This often doesn't happen, and this has been a great example of why is should be the gold standard."
TP005D,06/11/2019,Stakeholders,WWW,"Josephine Farr 
(User Researcher)",,,1,,,Having Business Change sitting with the delivery teams.,This link with the business is crucial.
TP005D,06/11/2019,Stakeholders,EBI,"Josephine Farr 
(User Researcher)",,,1,,,Last minute blockers from the business. So much planning goes into the work and the journey's that get developed. The team is continuously going back to the business to keep them updated.,"It is so disappointing when just before release the business decide to push back on something, which could have been flagged weeks/months before. This can also be demoralising, as it is often framed as if the team haven't thought through every eventuality. When decisions are made by our team it is based on evidence and user research, so for this to be totally disregarded makes it hard to stay motivated."
TP005D,06/11/2019,Communications,EBI,"Josephine Farr 
(User Researcher)",,,1,,,"There isn't always a two way street of information from the rest of HMPO. There is an expectation that they always know everything we are doing and why, but often the flow of information doesn't come the other direction.",This can be very frustrating when decisions made up stream impact directly on what we are trying to do in DCS.
TP005D,06/11/2019,Stakeholders,EBI,"Josephine Farr 
(User Researcher)",,,1,,,One of the toughest relationships has been with the various policy teams.,"Causes delays with releases.I think there needs to be more policy presents within the teams, this would save a lot of time and I think it would be beneficial all round."
TP005D,06/11/2019,Stakeholders,EBI,Fiona Gabriel,,,1,,,Consider earlier involvement with the supplier management team,Causes delays in getting approval
TP005D,06/11/2019,Governance,EBI,Anne Storey (ODSG),,,1,,,"The stakeholder engagement with the BCMs and ODSG was superb, and I was kept up to date with all forthcoming changes. It would have been better if policy and PPD could have agreed how examiners should deal with cases. For example responses by digital referees, much earlier in the process, to allow more time for guidance to be written, and early engagement with CRST","Examiners would have been able to have been briefed about the changes re sooner, minimising confusion and improving production."
TP005D,06/11/2019,Governance,WWW,Nina Mason (ODSG),,,1,,,"Following the delays getting Child 0-11 going live, the agreement between DCS, ODSG, policy and PPD to have stakeholder walkthrough sessions together improved the process for all","understanding the process, getting sign off, drafting guidance"
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Digital Steering Group,Good for engagement
TP005D,06/11/2019,Stakeholders,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Struggle around agile style approach,Speed of delivery; no clear milestones or dates
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Digital Steering Group,Decision making helped
TP005D,06/11/2019,Stakeholders,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Last minute discussions from Policy/PPD,led to late guidance updates
TP005D,06/11/2019,Stakeholders,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,escalation of lack of stakeholder engagement,
TP005D,06/11/2019,Stakeholders,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,More effective use of the OCM group to understand the Ops position,
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,2 way conversations,"Good engagement, excellent relationship"
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Strong relationsthip with BCMs and ODSG,Kept up to date with what was happening
TP005D,06/11/2019,Governance,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Digital Steering Group reporting structure clear,
TP005D,06/11/2019,Governance,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Impact assessments in time to report into change landscape,
TP005D,06/11/2019,Governance,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Digital Steering group - set up to remove blockers,
TP005D,06/11/2019,Governance,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Good at flagging issues at DSG,
TP005D,06/11/2019,Governance,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Mission Board get good sense of where project was.,
TP005D,06/11/2019,Governance,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Room for improvement with risks and issues on PPR,All risks may not have always been highlighted
TP005D,06/11/2019,Governance,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Do mission boards have capacity manage Governance for such a large digital project,
TP005D,06/11/2019,Governance,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Ownership of the PPRs - not coordinated; did not reflect DSG,
TP005D,06/11/2019,Governance,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Have a Digital Steering Group in place much earlier.,
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Show and Tells used to great effect,Shows quality of product
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Good WCCE Engagement,
TP005D,06/11/2019,Stakeholders,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Stakeholder engagement with DCS team has been exemplary,
TP005D,06/11/2019,Stakeholders,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Projects to show flexibility when Ops resources not available,
TP005D,06/11/2019,Governance,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Mission Board get good sense of where project was.,
TP005D,06/11/2019,Governance,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,No clear link between Mission board and Ops sponsor,
TP005D,06/11/2019,Stakeholders,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Last minute blockers - push back is not done lightly; many moving parts,
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Weekly calls; good comms; LTT really good,
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Wash up calls very helpful; SSL pleased with level of comms,
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Awareness notes fab,
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,"Digital download; connect, change landscape; impact assessment - got everything we needed",
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,weekly calls useful and wash up afterwards; helpful to share with team; good comms all round with BCMS,
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,OCM had input into comms so was crafted into a language which was undestood by ops,
TP005D,06/11/2019,Communications,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Too many comms as pace increased for delivery,Impact to examiners on disseminating content
TP005D,06/11/2019,Communications,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,The amount of comms was extensive,how could we ensure Comms landed?
TP005D,06/11/2019,Communications,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Guidance document became large and difficult for ops to read in advance of change,
TP005D,06/11/2019,Communications,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,anything we are sending out in terms of comms collateral - consideration should be given to length of briefing time and support,
TP005D,06/11/2019,Communications,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Ops need to build in time to allow staff the right time to absorb information,
TP005D,06/11/2019,Communications,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,Comms always on time and good quality from a CAT perspective,
TP005D,06/11/2019,Design,WWW,Wider stakeholder Lessons Learned meeting,,,1,,,ScopeRequirements very clear from what was presented at DSG,
TP005D,06/11/2019,Design,EBI,Wider stakeholder Lessons Learned meeting,,,1,,,Examiners didn’t understand fully the DAP technical design,
